"Column1","Column2","Column3","Column4","Column5","Column6","Column7","Column8","Column9","Column10","Column11","Column12"
"67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662"
"67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662"
"67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662"
"67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662"
"67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662"
"67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662"
"67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662"
"67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662"
"67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662"
"67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662"
"67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662"
"67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662"
"67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662"
"67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662"
"67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662"
"67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662"
"67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662"
"67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662"
"67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662"
"67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662"
"67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662"
"67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662"
"67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662"
"67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662"
"67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662"
"67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662"
"67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662"
"67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662"
"67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662"
"67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","66.292","67.662"
"67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","66.258","67.662"
"67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662"
"67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662"
"67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662"
"67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662"
"67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662"
"67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662"
"67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662"
"67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","65.955","67.662"
"67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","58.368","67.662"
"67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","58.757","67.662"
"67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","62.444","67.662"
"67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.274","67.662"
"67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662"
"67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662"
"67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662"
"67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662"
"67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662"
"67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662"
"67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662"
"67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662"
"67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662"
"67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662"
"67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662"
"67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","64.141","67.662"
"67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","59.485","67.662"
"67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","65.804","67.662"
"67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662"
"67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662"
"67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662"
"67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662"
"67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662"
"67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662"
"67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.488","67.662"
"67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662"
"67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662"
"67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662"
"67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","65.938","67.662"
"67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","60.137","67.662"
"67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","52.254","67.662"
"67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","42.328","67.662"
"67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","36.291","67.662"
"67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","34.012","67.662"
"67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","32.613","67.662"
"67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","29.378","67.662"
"67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","24.766","67.662"
"67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.412","21.364","67.662"
"67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","66.213","18.6","67.662"
"67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","16.665","67.662"
"67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","15.464","67.662"
"67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","14.662","67.662"
"67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","14.015","67.662"
"67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","65.032","12.955","67.662"
"67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","12.019","67.662"
"67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","11.443","67.662"
"67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","11.042","67.662"
"67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","10.722","67.662"
"67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","10.527","67.662"
"67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","10.491","67.662"
"67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","67.662","66.525","10.355","67.662"
"70.871","70.871","70.871","70.871","70.871","70.871","70.871","70.871","70.871","70.871","70.871","65.047"
"70.871","70.871","70.871","70.871","70.871","70.871","70.871","70.871","70.871","70.871","64.615","70.871"
"70.871","70.871","70.871","70.871","70.871","70.871","70.871","70.871","70.871","67.618","47.432","68.89"
"70.871","70.871","70.871","70.871","70.871","70.871","70.871","70.871","70.871","59.545","35.922","70.871"
"70.871","70.871","70.871","70.871","70.871","70.871","51.2","70.871","70.871","44.194","29.583","63.942"
"70.871","70.871","70.871","70.871","70.871","70.871","70.871","70.871","69.194","40.901","25.44","63.704"
"70.871","70.871","70.871","70.871","70.871","70.871","70.871","70.871","70.573","41.076","22.644","61.219"
"70.871","70.871","70.871","70.871","70.871","70.871","70.871","70.871","70.871","37.272","20.575","58.237"
