"Column1","Column2","Column3","Column4","Column5","Column6","Column7","Column8","Column9","Column10","Column11","Column12"
"12.921","12.817","12.342","11.681","11.508","12.343","13.571","19.598","19.615","49.937","75.867","31.471"
"12.094","12.904","12.714","12.239","11.801","11.348","12.533","20.24","19.825","55.258","77.812","31.51"
"12.05","11.929","12.525","12.553","12.21","10.476","11.385","18.166","19.819","59.026","79.566","31.993"
"16.155","13.179","12.344","12.409","12.404","10.698","10.821","14.793","17.477","61.589","81.111","32.003"
"15.981","15.77","13.787","12.711","12.437","12.319","11.065","15.724","15.667","62.755","82.512","32.728"
"12.355","14.489","14.878","13.886","12.963","14.673","12.697","18.115","16.613","63.979","83.777","32.664"
"12.287","12.949","14.077","14.352","13.786","14.037","14.135","19.605","17.972","65.002","84.875","32.391"
"12.096","12.601","13.205","13.874","14.043","11.685","13.203","19.835","19.411","68.112","85.827","32.454"
"13.214","12.249","12.642","13.261","13.743","13.109","12.285","20.499","19.992","73.992","86.684","32.642"
"15.85","13.895","12.802","12.814","13.262","15.701","13.941","23.514","23.469","79.24","87.438","32.531"
"15.898","15.309","14.024","13.155","13.017","14.944","15.423","24.359","29.467","82.569","88.101","32.661"
"14.751","15.388","14.967","14.059","13.374","14.486","14.724","24.247","35.919","85.731","88.691","32.322"
"15.061","14.815","15.04","14.727","14.06","15.223","15.321","24.774","41.998","89.013","89.158","31.832"
"16.211","15.5","15.056","14.899","14.567","14.881","15.814","24.294","47.773","92.148","89.575","32.192"
"14.374","15.622","15.486","15.139","14.845","14.253","15.055","20.255","52.904","92.998","89.947","32.069"
"12.391","13.973","15.117","15.334","15.124","14.01","14.341","19.382","56.41","92.845","90.277","32.317"
"13.679","13.13","13.995","14.848","15.156","16.083","14.561","19.321","59.773","94.144","90.597","32.884"
"16.491","14.353","13.697","14.111","14.712","18.256","16.589","21.158","63.207","96.987","90.925","33.204"
"15.731","16.019","14.738","14.097","14.251","16.733","18.065","25.655","67.274","98.612","91.207","32.465"
"14.714","14.983","15.316","14.798","14.358","14.58","16.316","27.601","71.019","98.782","91.379","31.72"
"18.272","15.883","15.208","15.061","14.757","13.193","15.974","29.629","74.364","100.21","91.518","32.365"
"20.475","18.312","16.386","15.435","15.03","11.544","14.933","33.828","77.604","103.63","91.71","33.072"
"19.311","19.636","18.187","16.62","15.616","10.773","12.55","36.742","80.84","105.9","91.901","33.12"
"17.29","18.636","18.918","17.977","16.716","11.849","11.367","41.348","83.86","106.75","92.086","33.317"
"15.322","17.352","18.368","18.47","17.758","15.355","14.309","45.472","86.672","109.05","92.248","33.102"
"13.294","15.17","17.048","18.059","18.153","15.737","19.809","50.515","89.501","112.11","92.372","32.847"
"15.099","14.215","15.375","16.86","17.761","14.766","21.581","55.293","92.245","112.25","92.465","32.81"
"14.46","15.256","14.969","15.653","16.763","16.159","23.751","59.81","94.52","109.9","92.559","33.291"
"12.006","13.47","14.703","15.215","15.876","16.603","26.581","64.034","96.28","108.95","92.686","33.586"
"14.445","13.175","13.641","14.524","15.259","15.737","28.144","67.952","97.85","110.57","92.79","33.145"
"16.534","14.771","13.775","13.895","14.546","17.423","28.653","71.591","99.447","111.29","92.853","32.984"
"18.84","16.453","14.919","14.134","14.136","17.202","32.338","74.978","100.79","110.49","92.904","32.895"
"19.919","18.739","16.663","15.137","14.397","13.467","35.954","78.112","102.01","111.57","92.934","32.858"
"20.522","19.313","18.239","16.686","15.982","10.499","37.757","81.016","103.18","113.02","92.977","33.045"
"20.588","20.665","19.388","18.034","18.009","11.504","39.344","83.718","104.48","114.98","93.002","32.497"
"17.457","19.48","20.007","19.216","18.405","15.447","43.939","86.253","105.72","114.6","92.974","31.771"
"18.523","18.107","19.128","19.519","19.101","17.19","47.478","88.624","106.74","113.85","92.895","31.305"
"18.214","18.906","18.708","19.048","19.24","20.006","54.818","90.824","107.56","112.99","92.806","31.31"
"16.454","17.387","18.44","18.822","19.038","21.563","64.485","92.849","108.17","112.81","92.731","31.319"
"18.379","17.469","17.649","18.286","18.755","21.994","71.287","94.704","108.8","114.81","92.663","31.448"
"19.299","18.351","17.794","17.865","18.288","18.508","76.025","96.422","109.64","117.26","92.631","32.016"
"21.258","19.422","18.445","17.996","18.019","17.105","83.329","98.043","110.61","118","92.648","32.457"
"23.233","21.403","19.675","18.617","18.159","18.081","89.985","99.582","111.46","117.51","92.679","32.223"
"23.056","22.654","21.272","19.811","18.796","16.031","95.3","101.03","112.18","117.29","92.678","32.192"
"23.696","22.887","22.25","21.121","19.877","14.795","100.1","102.39","112.76","116.85","92.713","32.938"
"24.958","23.985","22.977","22.063","22.631","13.576","105.53","103.65","113.28","117.88","92.789","33.466"
"22.095","24.12","23.833","22.949","25.145","16.14","107.96","104.83","113.9","119.27","92.906","33.908"
"18.767","21.417","23.274","23.494","23.913","26.117","110.8","105.94","114.58","120.07","93.019","33.853"
"16.987","19.34","21.384","22.788","23.905","35.79","111.22","107","115.25","120.07","93.117","33.432"
"15.555","17.055","19.318","21.257","24.144","43.722","114.29","108.01","115.81","120.59","93.127","32.068"
"18.991","16.78","17.544","19.373","23.223","48.883","118.29","108.97","116.51","123.18","93.045","31.414"
"23.577","19.849","17.857","18.099","21.629","52.277","120.41","109.91","117.39","124.71","92.949","31.44"
"21.724","22.381","20.148","18.587","21.191","53.607","122.18","110.84","118.26","124.41","92.863","31.381"
"16.148","20.032","21.127","20.1","21.664","55.975","121.63","111.76","118.94","122.73","92.785","31.454"
"18.148","17.291","19.357","20.335","20.817","61.181","121.03","112.64","119.26","120.13","92.731","31.728"
"21.793","19.655","18.57","19.261","20.177","64.307","122.9","113.43","119.28","118.55","92.7","31.732"
"19.394","20.356","19.684","19.15","19.461","67.886","125.93","114.12","119.18","118.7","92.66","31.523"
"16.835","18.952","19.773","19.613","19.409","73.133","129.06","114.72","119.17","119.04","92.62","31.637"
"17.149","17.244","18.627","19.421","19.764","77.25","128.26","115.25","119.11","118.81","92.597","31.848"
"20.577","18.265","17.873","18.574","19.911","78.325","129.38","115.71","119.16","120.48","92.598","32.204"
"25.414","20.925","18.854","18.316","19.181","80.721","133.62","116.13","119.38","122.08","92.625","32.318"
"28.211","23.664","21.166","19.328","18.84","85.399","135.77","116.54","119.76","122.39","92.643","32.29"
"28.344","24.579","23.155","21.203","19.8","91.037","134.61","116.93","119.94","119.27","92.676","32.501"
"28.554","24.842","24.193","22.851","22.145","96.122","132.99","117.28","119.72","116.65","92.696","31.991"
"20.664","23.448","24.373","23.871","27.107","100.46","131.64","117.56","119.31","116.15","92.666","31.422"
"21.455","21.684","23.089","23.915","34.506","104.1","130.33","117.75","118.95","115.69","92.611","31.564"
"21.122","21.783","22.187","23.197","39.841","107.22","130.37","117.87","118.45","113.94","92.606","32.608"
"19.6","20.636","21.617","22.529","44.996","110.01","130.67","117.91","117.92","113.99","92.691","33.436"
"19.231","19.977","20.741","21.788","49.772","112.12","130.14","117.89","117.45","114.26","92.792","33.143"
"18.425","19.139","19.99","20.901","53.911","112.76","131.07","117.82","117.1","114.94","92.841","32.514"
"20.064","18.944","19.277","20.065","57.96","111.97","134.11","117.72","116.89","116.5","92.844","32.263"
