Link1,Link2,Link3,Link4,Link5,Link6,Link7,Link8,Link9,Link10,Link11,Link12
1.184210526,0,2.686567164,0.857142857,0,0.769230769,0,3.214285714,1.481481481,0,26.66666667,0.9375
0.927835052,1.285714286,0.895522388,1.538461538,1.764705882,0,1.111111111,2.264150943,2.8125,1.304347826,0,0
0,0.9375,0.740740741,0,1.558441558,0,0,0,1.846153846,1.578947368,18.75,2.608695652
1.011235955,0,0,1.578947368,0,1.5,1.071428571,2,0,2.608695652,3,1.578947368
1.216216216,1.216216216,0,0,1.578947368,0.759493671,1.058823529,0.810810811,1.5,0,10.71428571,2.608695652
0,1.343283582,0.9375,0,0,0,1.097560976,3.272727273,0.638297872,1.395348837,100,1.2
0.9375,0,0.983606557,0.983606557,0,0,0,2.033898305,2.769230769,0.545454545,17.5,1.846153846
0.97826087,1.216216216,0,0.857142857,0.652173913,0,0,5.217391304,1.538461538,1.538461538,34.28571429,1.714285714
0,1.285714286,1.846153846,0,0.869565217,0.779220779,0,1.25,3.38028169,2.25,0,1.481481481
6.25,0,0,0.857142857,0,0.895522388,1.097560976,0,0.857142857,3.076923077,0,3.428571429
0,6.923076923,0,0.857142857,0.833333333,0,1.232876712,0,0,0.769230769,40,1.578947368
3.829787234,1.875,4.918032787,0,0.810810811,0,0,2.4,0.810810811,0,35,1.690140845
5.217391304,0,0.9375,3.287671233,0,0.923076923,0,1,0.857142857,0,70,2.068965517
2.278481013,3.802816901,2.553191489,2.571428571,3.157894737,0,1.071428571,1.090909091,1.739130435,1.304347826,0,0
0,4.153846154,1.739130435,0,1.904761905,2.368421053,1.058823529,0.833333333,0.833333333,1.363636364,7.5,0.810810811
1.011235955,0,5.454545455,2.5,0,0,2.4,2.033898305,0.674157303,0.674157303,13.125,0.9375
0.97826087,1.153846154,0,1.967213115,3.47826087,0,0,0.845070423,1.739130435,0.588235294,3.75,1.739130435
0.909090909,1.046511628,1.6,0.857142857,1.621621622,1.518987342,0.857142857,2.727272727,2.25,1.445783133,90,1.538461538
0.97826087,2.25,0,1.5,0.983606557,0.882352941,1.058823529,0,0.821917808,1.333333333,40,0
3.214285714,0,1.558441558,0,1.481481481,0,1.323529412,0.882352941,0,1.5,14.11764706,1.846153846
0,3.6,0.810810811,1.481481481,0,0.722891566,0,2.926829268,0.731707317,0,5.454545455,2.307692308
1.216216216,0,1.818181818,0,1.411764706,0,1.071428571,1.034482759,1.967213115,0.722891566,45,0.909090909
1.855670103,1.285714286,0,1.791044776,0,0.652173913,0.957446809,2.222222222,1.643835616,0.857142857,30,0.722891566
1.363636364,2.195121951,1.643835616,0.895522388,1.411764706,0,0,4.615384615,1.518987342,2.5,20,0
5.23255814,2.307692308,0.75,0.909090909,0.833333333,0,0,0.833333333,4.444444444,1.445783133,4.736842105,2.950819672
0,4.5,4.347826087,1.5,0.845070423,0.967741935,1.216216216,0,0.697674419,1.967213115,6.315789474,3.692307692
0,0,0.833333333,3.243243243,1.445783133,1.643835616,1.25,1.153846154,0,1.714285714,12.85714286,1.690140845
0,0,0,1.578947368,3.75,0,2.117647059,1,1.764705882,0,0,2.105263158
2.25,0,0,0,0.769230769,2.962962963,0,2.352941176,1.714285714,2.068965517,8.571428571,2.264150943
1.058823529,2.857142857,0,0,0,0,4.337349398,2.068965517,1.714285714,1.445783133,9,0.857142857
0,1.285714286,1.935483871,0,0,0,0,6.206896552,2.8125,1.5,4.210526316,2.727272727
1.666666667,0,2.033898305,0.983606557,0,0,0,4.761904762,5.6,2.4,4.8,1.621621622
0.825688073,1.764705882,0,1.818181818,1.132075472,0,0,2.553191489,0.740740741,5.6,11.11111111,1.6
0.927835052,1.153846154,4.186046512,0,1.578947368,0.923076923,0,1.034482759,1.739130435,0.722891566,15.48387097,3.287671233
0.918367347,1.153846154,0.779220779,0,0,0.714285714,1.097560976,0,1.935483871,1.481481481,16,5.142857143
3.292682927,1.022727273,3.636363636,0.810810811,0,0,1.153846154,1.034482759,0,1.875,20.68965517,1.395348837
0,3.648648649,1.445783133,0.810810811,0.821917808,0,0,1.224489796,0.759493671,0,32,3.461538462
2.465753425,0,1.875,0.810810811,2,0,0,4.615384615,1.690140845,0.674157303,84,0.631578947
3,1.084337349,0,3.103448276,0.697674419,0.674157303,0,0,2.903225806,1.578947368,6,0
2.647058824,5.538461538,1.463414634,0,2.465753425,0,0.927835052,1.153846154,0.983606557,2.647058824,19.2,3.75
1.111111111,2.950819672,3,0.674157303,0.594059406,0.810810811,0,3.829787234,0.923076923,0,6.12244898,2.465753425
0,1.5,1.935483871,1.538461538,0,0.566037736,1.343283582,0.681818182,3.636363636,0.857142857,9,3.75
0,0,0.923076923,1.935483871,1.445783133,0.789473684,0.891089109,1.132075472,0,4.054054054,8,2.068965517
1.011235955,0,0,3.214285714,1.558441558,0,1.111111111,1.558441558,0.833333333,0,21,1.714285714
2.903225806,2.5,0.789473684,0,1.818181818,0.779220779,0,0,1.395348837,1.212121212,2.222222222,2.647058824
1.343283582,2.093023256,0.779220779,0,1.5,0.845070423,1.216216216,1.016949153,0,0.857142857,15.55555556,2.307692308
2.647058824,1.475409836,2.5,2.535211268,0,0,1.285714286,0,2.8125,0,3.75,1.6
5.714285714,6,1.714285714,1.538461538,1.578947368,0,0,1.071428571,0,2.790697674,0,0
1.058823529,4.35483871,3.428571429,2.278481013,1.363636364,0.714285714,0,3.050847458,0.923076923,0,6.923076923,1.034482759
1.011235955,3.050847458,6,4.363636364,1.395348837,1.428571429,2.168674699,1.034482759,3.287671233,0.588235294,0,1.764705882
0.947368421,2.02247191,1.967213115,2.571428571,3.870967742,1.538461538,2.02247191,0,0.9375,2.571428571,8.571428571,4.186046512
1.071428571,0,0.652173913,1.643835616,2.535211268,2.278481013,1.451612903,2,0.810810811,0.722891566,5.555555556,0.769230769
2.337662338,1.551724138,0.833333333,1.875,1.714285714,2.5,5.921052632,3,0.697674419,1.428571429,1.090909091,3.050847458
0.865384615,5.538461538,0.857142857,0,1.846153846,0,2.093023256,2.857142857,2.337662338,0.594059406,6,1.935483871
2.117647059,1.011235955,2.4,1.481481481,0,0.652173913,1.084337349,3.157894737,2.25,1.894736842,7.741935484,2.25
0,2.02247191,1.463414634,2.5,1.714285714,1.304347826,0,3.157894737,2.465753425,1.914893617,17.5,0
1.071428571,0,0,0.631578947,1.978021978,0.882352941,0,0,2.647058824,2.4,3.103448276,3.896103896
1.8,1.216216216,0,2.033898305,0.681818182,2.068965517,3.970588235,0,0.705882353,2.368421053,45,1.739130435
0.841121495,2.093023256,1.714285714,0,0.759493671,0,2.278481013,0,0,0.638297872,1.487603306,2.647058824
0,1.084337349,1.621621622,1.481481481,0,0.779220779,0,0.833333333,0,0,5.806451613,3.47826087
1.097560976,0,0,0.769230769,1.348314607,0,1.139240506,8.076923077,2.337662338,0,3.103448276,0.674157303
0,1.216216216,0,0.769230769,1.411764706,0.697674419,0,2.571428571,2.465753425,2.168674699,0,0.895522388
0,0,0.869565217,0,0,0.740740741,1.011235955,0.983606557,6.268656716,3.225806452,4.864864865,0.631578947
0,0,0,0.857142857,0,0,1,1,0.810810811,1.764705882,4.090909091,1.445783133
0,0,0,0,0.952380952,0,0,1.25,0.714285714,2.8125,4.090909091,3.846153846
0,0,0,0,0,0,0,0.923076923,0.967741935,0.674157303,16.66666667,1.764705882
3.829787234,0,0,0,0,0,0,0,0.759493671,0.9375,0.821917808,2.903225806
0.909090909,4.390243902,1.558441558,0,0,0,0,2.068965517,0,0.674157303,1.25,0.769230769
1.011235955,1.058823529,1.690140845,1.348314607,0,0,0,2.222222222,1.395348837,0,3.333333333,1.034482759
1.25,2.8125,0.638297872,1.666666667,1.956521739,0,0,0,1.791044776,1.304347826,0,0.9375
1.384615385,1.343283582,1.846153846,1.263157895,1.643835616,2,0.873786408,0,0,1.481481481,1.978021978,1.395348837
0,0,0.967741935,0,0.674157303,0.882352941,1.578947368,0.833333333,0,0,4.285714286,0.674157303
2.783505155,1.40625,0,2.264150943,0,0,1.184210526,3.116883117,1.411764706,0,0,0.769230769
0.957446809,2.769230769,1,0,2.608695652,0,0,0.869565217,1.956521739,1.263157895,0,1.071428571
0.769230769,2.278481013,2.068965517,1,0,0,0,0,0.75,1.855670103,3.243243243,0.631578947
2,1.25,1.445783133,2.307692308,1.016949153,0,0,1.176470588,0,0.588235294,6.666666667,2.962962963
1.935483871,1.153846154,0.845070423,1.348314607,2,1.276595745,0,0,0.983606557,0,60,0.674157303
0,7.75862069,0.882352941,0.857142857,1.6,0,1.111111111,0,0,0.821917808,2.926829268,0
1.978021978,1.363636364,1.846153846,0.810810811,0.681818182,0.740740741,0.891089109,0,0,0,0,0
2.647058824,1.011235955,0,1.621621622,0.810810811,0.714285714,0,0,0,0,0,1.132075472
1.058823529,2.727272727,1.764705882,0,1.333333333,0.789473684,1.232876712,1.791044776,0,0,2.5,0
1.451612903,1.285714286,0.845070423,1.875,0,1.363636364,0.989010989,0,1.578947368,0,0,0.810810811
0,1.5,1.935483871,0.769230769,1.538461538,0,2.068965517,0.895522388,0,1.428571429,0,0
1.139240506,0,0,1.875,0.731707317,1.578947368,0.989010989,4.411764706,2.307692308,0,4.736842105,0.674157303
0,1.25,1.153846154,0,1.739130435,0,1.111111111,1.739130435,6.5625,1.978021978,0,0.9375
0,0,0.895522388,1.071428571,0,1,0,0.967741935,0,2.553191489,4.06779661,0.810810811
0.865384615,0,0,0.857142857,3.636363636,0,1.428571429,1,0.731707317,0,4.210526316,1.395348837
0.909090909,0.9375,0,0,0.895522388,0,0,0.769230769,0.983606557,0.588235294,0,3.287671233
1.034482759,1.216216216,0.779220779,0.674157303,0,0,0,0,0.681818182,0.769230769,3.396226415,2.727272727
0,1.153846154,0.779220779,0,0.705882353,0,0,2.264150943,0,0.631578947,4.285714286,0.769230769
0,0,1.290322581,0.857142857,0,0.697674419,0,0,1.875,0,3.076923077,0.857142857
0.967741935,0,0,0.722891566,0.923076923,0,0.97826087,0,0,1.6,0,0.857142857
1.011235955,1.084337349,0,0,0.731707317,0.740740741,0,3.80952381,0,0,2.727272727,0.857142857
4.736842105,1.058823529,0.789473684,0,0,0,1.139240506,0.821917808,3.38028169,0,1,0
2.769230769,4.931506849,0.923076923,0.769230769,0.714285714,0,0,0,0,3.846153846,7.346938776,1.071428571
6.315789474,1.011235955,7.24137931,0.722891566,0,0,0,0,0,0,3.529411765,2.033898305
0,2.903225806,0,4,0.740740741,0,0,0,0.789473684,0,5.454545455,2.686567164
0,0,3.333333333,0,5.217391304,0.740740741,0,1.224489796,0,0.674157303,0,1.875
0,0,0,0,0,2.608695652,1.111111111,0,0.923076923,0,6.666666667,0
3.552631579,0,0,4.363636364,0,0,3.6,2.769230769,0,0.722891566,1.636363636,0.714285714
2.727272727,6.666666667,0,0,3.673469388,0,0,2.222222222,3.582089552,0,6.976744186,0
0,4.615384615,2.608695652,0,0,1.643835616,0,2.181818182,1.935483871,2.278481013,1.935483871,4.615384615
0.775862069,0,2.903225806,1.621621622,0,0,2.337662338,2.142857143,1.935483871,0.821917808,3.870967742,1.846153846
2.222222222,1.153846154,0,3,1.538461538,0,0,3.050847458,2,2.307692308,2.045454545,2.5
5.487804878,2.368421053,0.731707317,0,2.195121951,0.810810811,0,2.181818182,3.287671233,2.368421053,5.660377358,1.578947368
1.046511628,2.903225806,1.666666667,0.810810811,0.967741935,0,1.046511628,2.448979592,0.952380952,1.578947368,20,3.529411765
2.25,1.285714286,4.615384615,1.666666667,0,0.833333333,0,2.352941176,1.818181818,1.621621622,4.090909091,2.8125
0,4.864864865,1.791044776,3.75,2.25,0,1.184210526,0,0.779220779,1.5,2.142857143,3.93442623
2.142857143,0,0.810810811,1.714285714,3.428571429,0.652173913,0,0,1,0.769230769,8,1.538461538
0,1.343283582,0.769230769,1.621621622,2.307692308,1.6,2.368421053,1.090909091,0,0.674157303,12,3.870967742
2.068965517,1.011235955,1,0.674157303,0,2.307692308,1.125,0,0.983606557,0,4.285714286,0.810810811
0,90,2.686567164,0.909090909,0.625,0.674157303,3.648648649,2.950819672,0.722891566,0.857142857,0,0.9375
1.022727273,0,0.983606557,0.722891566,0.833333333,0,1.058823529,1.967213115,1.714285714,0.674157303,0,0.9375
0.97826087,1.343283582,0,0.857142857,0.625,0.714285714,0,3.272727273,2.769230769,0.722891566,0,1
0,1.153846154,1.034482759,0,0.845070423,0,1.097560976,0.983606557,2.647058824,3.2,1.791044776,1.395348837
0.909090909,1.40625,0.769230769,0.895522388,0,1.333333333,0,0,0.769230769,2.368421053,3.913043478,0.769230769
0,0,1.071428571,0.810810811,0.833333333,0,0,0.75,0,0.674157303,6.12244898,2.8125
2.117647059,0,0,0,0.923076923,0.869565217,1.5,0.983606557,0.722891566,0,2.465753425,3.287671233
1.216216216,5,0,0.857142857,0.697674419,0,1.097560976,0.833333333,0.740740741,0.674157303,0.659340659,1.578947368
0,45,1.791044776,0,0,0,0,1.25,0.714285714,0.631578947,0,0.674157303
0.989010989,0,0.9375,1.714285714,0,0,0,1.034482759,0.952380952,0.631578947,4.137931034,0
0,30,0,0.821917808,1.5,0,0,0.983606557,0.821917808,0.769230769,0.705882353,2.368421053
4.444444444,1.428571429,0.833333333,0,0.779220779,1.578947368,0,1.071428571,1.621621622,0.810810811,4,0
0,2.8125,0.9375,0.722891566,0,0.779220779,2.195121951,0,0.833333333,1.481481481,6.666666667,1.034482759
0,0,2.8125,0,0.833333333,0,1.232876712,2.307692308,0,0.722891566,11.42857143,0.9375
0,0,0,3.428571429,0.869565217,0.882352941,0,1.904761905,2.5,0,1.846153846,2.465753425
0,0,1.034482759,0,2.571428571,0.779220779,1.139240506,1.818181818,0.697674419,1.463414634,0,1.875
2.117647059,1.153846154,0,0.9375,0,0.652173913,1.956521739,0,1.481481481,1.304347826,10.34482759,0
1.139240506,90,0.75,0,0,0,0,0.952380952,0,1.578947368,1.666666667,4.054054054
3.176470588,1.153846154,0.779220779,0.895522388,0,0,0,2.105263158,0.810810811,0,11.42857143,0.769230769
1.034482759,2.5,1.621621622,0.674157303,1.538461538,0,0,0,1.6,0.769230769,6,0.895522388
0,1.40625,1.739130435,2.117647059,0.705882353,0.652173913,0,0,0,1.395348837,2.432432432,0.769230769
0.9375,1.084337349,0.857142857,1.666666667,0.714285714,0.606060606,0.756302521,0.821917808,0,0,0.857142857,1.621621622
1.836734694,0,0.740740741,0.952380952,1.5,0,0.849056604,0,0.652173913,0,0,0.857142857
0,1.698113208,0,0.857142857,0.789473684,1.621621622,0.967741935,1.739130435,0.681818182,0.594059406,0,0
2.903225806,0,0,0,0.705882353,0.833333333,1.25,1.6,1.428571429,0.631578947,9.677419355,0
0,0,1.224489796,0,0,0,1.058823529,0.882352941,0,1.363636364,0,0.588235294
1.451612903,3.529411765,0.923076923,1.176470588,0,0,0,4.444444444,1.558441558,0,5.333333333,0.674157303
0,90,1.25,0.895522388,2.857142857,0,0,1.739130435,1.791044776,0.631578947,0,1.428571429
0,0,2.068965517,0,0.821917808,0,0,2.033898305,2.4,1.538461538,11.11111111,0
0,0,0,2.686567164,0,0.833333333,0,1.875,1.690140845,3.157894737,10,1.621621622
0,0,0,0,1.153846154,0,1.153846154,0,0,1.445783133,2.903225806,1.690140845
0,0,0,0,0,0,0,1.2,1.363636364,0,3.461538462,4.137931034
1.2,0,0,0,0,0,0,1.071428571,0.895522388,1.176470588,60,0.857142857
0,1.363636364,0,0,0,0,0,1.935483871,0.882352941,0,0,0
0,0,1.052631579,0,0,0,0,2.5,0.857142857,1.538461538,1.25,0
2.872340426,0,0,0,0,0,0,0,1.846153846,0.810810811,3.913043478,1.395348837
1.232876712,4.736842105,1.518987342,0.895522388,0,0,0,0,0,0.722891566,6.428571429,2
3.253012048,1.343283582,0.769230769,1.445783133,0.983606557,0,0,0,0,0.895522388,4.5,0.895522388
0.957446809,6.428571429,0.833333333,0.722891566,1.395348837,1,0,0,0,0,3.157894737,3.829787234
1.578947368,0,3.428571429,0.857142857,0.625,1.978021978,1.428571429,0,0,0,0,1.132075472
1.935483871,1.551724138,0,3.38028169,1.538461538,0,2.755102041,0,0,0,16,0
1.071428571,2.222222222,1.153846154,0,2.535211268,1.445783133,0,3.272727273,0,0,0,0.769230769
1.267605634,1.153846154,1.621621622,0,0,1.538461538,2.02247191,2.465753425,2.02247191,0,3.636363636,0
6.081081081,5.142857143,0.895522388,1.538461538,0.697674419,0,2.142857143,0,2.368421053,1.818181818,0,0.674157303
6.666666667,5.192307692,1.714285714,0.810810811,3.2,0.697674419,0,1.935483871,0.810810811,2.4,0,0.674157303
2.168674699,1.343283582,3.050847458,0.631578947,0.540540541,0.740740741,0.849056604,1.846153846,0.705882353,0,7.5,3.2
0,6.206896552,0.967741935,3.93442623,0,0.540540541,1.111111111,0,2.608695652,1.304347826,3.913043478,1.904761905
0,0,2.950819672,0.857142857,2.307692308,0.674157303,0.743801653,0.9375,1.578947368,2.368421053,14.11764706,2.686567164
0,0,0,0.769230769,0,1.578947368,0.927835052,1.690140845,0,1.304347826,6.857142857,0.895522388
1.267605634,0,0,1.25,1.846153846,0,1.384615385,2.857142857,1.428571429,0,2.368421053,2.033898305
1.168831169,0,0,0,1.153846154,0.722891566,1.153846154,0.9375,2.962962963,1.304347826,0,2.571428571
5.696202532,1.285714286,0.845070423,0,0,0.983606557,0,0,0,2.608695652,2.790697674,0.545454545
1.084337349,6.428571429,0.983606557,0.810810811,0,0,1.111111111,3.529411765,0.857142857,0,4.8,1.6
0,1.285714286,5.625,0.9375,0.895522388,0,0,1.052631579,3.529411765,0.769230769,40,3.287671233
1.046511628,0,0.869565217,4.225352113,1.739130435,0.833333333,0,1.333333333,0,2.647058824,1.6,0.895522388
0,1.607142857,0,0.983606557,3.2,0.810810811,1.046511628,1.111111111,0.923076923,0.895522388,0,0
0.9375,0,0,0,0.789473684,1.5,2.068965517,0,0.857142857,0,3.47826087,1.643835616
0,1.153846154,2.142857143,0,0,0.882352941,1.046511628,0.923076923,0,1.666666667,60,3.38028169
1.978021978,0,0.845070423,0.9375,0,0,1.232876712,3.103448276,0.769230769,0,10.71428571,0
0,4.864864865,0,0.857142857,1.071428571,0,0,0.833333333,3.157894737,0.857142857,1.111111111,2.068965517
0.789473684,3.214285714,1.643835616,0.674157303,0.731707317,0,0,2.181818182,0,2.432432432,3.157894737,0.857142857
3.333333333,0,0.625,0.9375,0.582524272,1.090909091,0,0,1.666666667,0.810810811,12,1.621621622
2.168674699,6.428571429,0,0.674157303,1.395348837,0.540540541,2.368421053,1.034482759,0,1.445783133,0,4.8
2.5,1.285714286,3.692307692,0,0,0.967741935,0,0,0.759493671,0,15.65217391,0
0,1.343283582,0.833333333,3.703703704,0.571428571,0,1.097560976,2.647058824,0,0.588235294,0,2.647058824
2.222222222,0,2.222222222,2.264150943,1.481481481,0.606060606,0,0,1.621621622,0,2.535211268,0.857142857
1.139240506,2.368421053,0,2.222222222,2.068965517,1.428571429,2.268907563,2.608695652,0,1.25,15,0
2.045454545,1.40625,1.846153846,0,2,0,1.097560976,0.606060606,2.432432432,0,0.6,0.631578947
2.25,9.642857143,1.071428571,1.690140845,0,0,0,2.033898305,0,1.276595745,100,1.875
1.40625,0,2.903225806,0.909090909,1.739130435,0,0,1.935483871,1.714285714,1.132075472,180,1.621621622
4.235294118,4.615384615,0.845070423,2.368421053,0.9375,1.904761905,0,0,1.643835616,1.578947368,13.33333333,0.895522388
2.093023256,4.864864865,2.857142857,0.769230769,3.287671233,0.845070423,2.045454545,0,0,1.578947368,8.75,0
0,10,0.983606557,2.608695652,0,2.368421053,1.978021978,0,0,0,1.538461538,4
2.142857143,0,0.869565217,0.810810811,2.368421053,0,2.117647059,2.142857143,0,0,14.48275862,0
1.097560976,22.5,0.769230769,0.857142857,0.789473684,2.5,0,1.846153846,1.578947368,0,1.153846154,0.909090909
2.117647059,1.153846154,1.558441558,0.674157303,0.869565217,0,3.461538462,1.764705882,1.578947368,1.538461538,20,1.034482759
0.97826087,2.4,0,1.621621622,0.731707317,0.845070423,0,2.337662338,1.558441558,0.674157303,1.730769231,0.722891566
1.651376147,45,1.791044776,0,1.518987342,0,1.40625,3,1.224489796,2.891566265,4.444444444,0.722891566
2.25,1.836734694,2,0.769230769,0,1.739130435,0,0,1.818181818,0.674157303,9.795918367,3.870967742
1.153846154,3.6,0.714285714,3.428571429,1.481481481,0,2.368421053,0.869565217,1.016949153,1.363636364,9.230769231,3.692307692
0,0,2.571428571,0.769230769,2.571428571,0.652173913,0,2.4,0.810810811,0.857142857,8.571428571,0.769230769
0,0,0,0.895522388,0.759493671,0,1.111111111,3,1.714285714,0.810810811,12,1.791044776
0,0,0,0.895522388,0.833333333,0.740740741,0,0,1.643835616,1.518987342,0,0.895522388
1.071428571,0,0,0,0.779220779,1.643835616,0.957446809,0.75,0,1.445783133,35.29411765,0.857142857
2.168674699,1.153846154,0,0,0,0,2.571428571,0,2.571428571,0,0,4.545454545
2.903225806,3.333333333,0.8,0,0,0,0,0.769230769,0,0.631578947,9.6,0.857142857
1.034482759,5.094339623,1.111111111,0.857142857,0,0,0,2.903225806,0.769230769,0,0,0.631578947
0,1.153846154,2.033898305,0,0.810810811,0,0,1.153846154,2.307692308,0.722891566,0.8,0
1.914893617,0,4.615384615,2.105263158,0,0.759493671,0,2.264150943,0.810810811,2.117647059,2.666666667,0.769230769
0,2.432432432,0.983606557,4.615384615,1.714285714,0,1.168831169,1.276595745,1.643835616,0.769230769,84,0.631578947
0,0,0.882352941,0,2.8125,0.722891566,0,0,0.909090909,1.363636364,42,1.764705882
1.139240506,0,0,1.714285714,0.652173913,0.759493671,1.285714286,0.952380952,0.810810811,0.769230769,3.870967742,1.578947368
0,1.343283582,0,0,0.731707317,0.714285714,1.097560976,2.068965517,0.869565217,0.810810811,6.666666667,0.857142857
1.168831169,0,0.967741935,0,0,0,1.058823529,1.153846154,1.739130435,0.674157303,1.6,1.690140845
0,1.343283582,0,1.071428571,0,0,0,0.697674419,0.833333333,1.5,16.8,1.578947368
5.217391304,0,0.9375,0,0.923076923,0,0,2.857142857,0.769230769,0.810810811,40,0.769230769
3.176470588,5.869565217,0,0.895522388,0,0,0,0,2.337662338,0.631578947,32.72727273,0.810810811
0.957446809,2.5,3.529411765,0,0,0.833333333,0,0,0,2.068965517,18,2.686567164
2.465753425,1.153846154,2.647058824,3.38028169,1.666666667,0,1.285714286,0.967741935,0.714285714,0,23.33333333,0.769230769
0,2.535211268,0.779220779,2.4,3.287671233,0.652173913,0,2.352941176,0,0.631578947,17.64705882,3.428571429
1.343283582,0,2.337662338,0.769230769,1.904761905,0.779220779,0.857142857,3.333333333,1.904761905,0,4.285714286,0
1.551724138,0,0,1.875,0.952380952,0.833333333,1.022727273,1.224489796,2.769230769,1.739130435,0,0.674157303
4.337349398,3.75,0,0,4.090909091,0,1.168831169,0.923076923,1.463414634,2.307692308,3.157894737,0
2.278481013,4.821428571,2.571428571,0,0,0,0,2.571428571,0.571428571,1.348314607,27.69230769,0.810810811
2.307692308,2.647058824,3.38028169,2.891566265,0,0,0,0,1.643835616,0.5,11.05263158,5
2.222222222,1.343283582,1.818181818,1.578947368,2.068965517,0.674157303,0,0,0,1.621621622,10,3.157894737
2.117647059,2.368421053,2.903225806,2.8125,1.621621622,0.697674419,0.891089109,0,0.967741935,0,120,0
0,5.142857143,0.923076923,1.714285714,2.903225806,1.643835616,0.989010989,0,0,0.857142857,240,2.465753425
0,0,1.967213115,1.690140845,2.535211268,0,2.368421053,1.846153846,0,0,8.571428571,0
1.730769231,0,0,1.578947368,0,2.465753425,0,1.791044776,3,0.545454545,1.363636364,0.9375
2.842105263,1.011235955,0,0,2.432432432,0.652173913,3.375,0.895522388,0.697674419,1.666666667,120,1.176470588
2.432432432,1.216216216,2.432432432,0,0,0,1.022727273,0,0.857142857,0.631578947,35,0.769230769
0,2.769230769,0.923076923,2.307692308,0.652173913,0,0,3.050847458,0,0,3.076923077,2.5
1.232876712,0,0.923076923,0.9375,0.652173913,0.631578947,0,3,3.2,0.857142857,0,1.846153846
1.216216216,1.343283582,1,0.769230769,2.727272727,0,0.841121495,0,1.714285714,2.790697674,0,0
0,1.343283582,0.923076923,0.983606557,0,2,0,0,0,1.714285714,19.2,1.666666667
2.934782609,1.285714286,0.923076923,0.857142857,0.882352941,0,2.686567164,0.857142857,2.181818182,0,180,2.307692308
0,1.216216216,0.967741935,0.810810811,0.821917808,0,0,0,0,0.588235294,0,1.791044776
0,0,1.621621622,0,0.731707317,0.810810811,0,3.050847458,0.705882353,0,11.42857143,0
1.956521739,0,0,2.25,1.318681319,0.769230769,1.25,1.052631579,0.967741935,2.068965517,0,0.769230769
0,1.216216216,0.652173913,0,0.759493671,0.697674419,1.058823529,1.090909091,1.132075472,0.857142857,0,0
0,0,0.967741935,0.722891566,0,0,1.071428571,2.181818182,0.909090909,1.071428571,0,0.810810811
1.111111111,1.216216216,0,0.983606557,0.638297872,0.652173913,0,1.818181818,1.578947368,0.722891566,60,0.857142857
1.022727273,0,0.833333333,0,0.759493671,0,0.810810811,1.363636364,1.463414634,1.5,6,0
2.307692308,1.022727273,0,0.857142857,0,0.810810811,0,1.111111111,0,1.348314607,6.315789474,1.935483871
0,3.050847458,0.731707317,0,0.821917808,0,1.216216216,1.846153846,2.337662338,0,3.076923077,3.870967742
3.461538462,0,1.904761905,0.631578947,0.714285714,0,0,0.967741935,0.75,2.25,8.571428571,0.810810811
2.337662338,2.647058824,0.869565217,1.764705882,0,0,0,3.75,0.769230769,0.631578947,19.09090909,1.463414634
2.432432432,2.432432432,2.033898305,0.810810811,1.875,0,0,0,1.690140845,1.578947368,9.6,2.068965517
2.465753425,1.551724138,1.818181818,1.071428571,0.759493671,0.923076923,0,1.904761905,1.132075472,1.481481481,5.625,0.722891566
0,3.157894737,1.034482759,2.5,0.833333333,0.714285714,1.139240506,0,0.821917808,1.176470588,1.935483871,1.538461538
2.222222222,0,3.103448276,1.034482759,2.647058824,0,0.97826087,0,0.983606557,0.722891566,60,0.895522388
2.465753425,5.744680851,0,1.690140845,1.846153846,0,0,1.935483871,0.714285714,0.9375,4,1.034482759
0,2.571428571,1.818181818,1.2,0,0.714285714,0,2.950819672,1.445783133,0.5,25,0.769230769
0,0,2,1.621621622,1.276595745,0,0.891089109,2.142857143,1.791044776,1.411764706,5.294117647,1.481481481
5.714285714,0,0,0.722891566,2.337662338,0,0,0,1.518987342,0.857142857,9.677419355,0
1.139240506,2.5,0,0.983606557,0,0,0,0.909090909,0,2.093023256,6.818181818,1.791044776
0,6.923076923,1.739130435,0,0.909090909,0,0,0.983606557,0.740740741,0,0.967741935,1.739130435
0,0,2.903225806,1.621621622,0,0.869565217,0,2.647058824,1.956521739,0.722891566,27.69230769,1.846153846
1.125,0,0,2.769230769,1.690140845,0,1.525423729,1.538461538,2.727272727,0.674157303,2.264150943,0.810810811
0.9375,1.363636364,0,0,2.8125,0,0,0,0.821917808,3.037974684,4.8,0.9375
0,1.285714286,1,0,0,0.810810811,0,1.690140845,0.681818182,0.722891566,16,1.333333333
5.142857143,0,0.967741935,0,0,0,1.071428571,1.538461538,0.697674419,0.588235294,2.307692308,0.810810811
1.875,7.5,0,2,0,0,0,1.071428571,1.034482759,0.588235294,1.052631579,1.538461538
1.111111111,0,5.454545455,0,1.739130435,0,0,2.857142857,0.789473684,0.895522388,4.137931034,3.333333333
2.278481013,1.216216216,0,5,0.923076923,0.779220779,0,0,1.714285714,0.722891566,10,1.791044776
0,5.869565217,0.810810811,0,3.287671233,0,0.9375,0,0,1.666666667,23.33333333,0
0,0,1.904761905,0.810810811,0.9375,2.142857143,0.841121495,0.983606557,0,0,4.736842105,1.846153846
2.5,0,0,0.857142857,0.75,0.967741935,2,2,1.6,0,0,1.846153846
