"Column1","Column2","Column3","Column4","Column5","Column6","Column7","Column8","Column9","Column10","Column11","Column12"
"8.6907","7.9448","6.9469","6.6286","6.9805","7.1564","7.8887","10.648","12.016","12.755","14.289","21.136"
"9.0334","8.3999","7.7571","7.1026","6.8692","7.753","7.3878","9.2101","10.416","11.804","14.522","21.613"
"9.835","9.1565","8.3949","7.7159","7.2061","8.4875","8.0756","10.819","10.015","10.662","15.127","21.686"
"8.4609","9.3715","9.038","8.3701","7.7355","8.9409","8.251","12.804","11.199","10.539","14.619","22.725"
"6.405","8.035","8.9091","8.8392","8.3212","9.3138","9.1116","12.15","12.349","11.4","14.567","21.39"
"5.9656","6.7542","7.9078","8.6063","8.6357","7.9612","8.719","11.742","11.717","11.851","18.12","23.213"
"7.7306","6.5548","6.9922","7.8427","8.4002","8.7432","8.2992","11.693","12.106","11.873","18.031","24.618"
"8.372","7.9255","7.1246","7.2426","7.8185","10.032","9.0831","10.861","11.243","11.795","15.06","24.305"
"7.707","7.7168","7.6408","7.3638","7.4479","9.6385","9.6901","13.327","11.692","11.451","14.527","22.992"
"10.928","8.4993","7.7962","7.5695","7.4612","8.3839","9.2883","15.72","13.533","12.124","13.859","21.951"
"12.387","10.986","9.0261","8.0028","7.623","7.3243","8.3423","15.798","15.245","13.638","13.468","20.923"
"8.804","10.987","10.512","9.1888","8.2014","8.4735","7.7517","14.422","15.092","14.729","15.042","20.874"
"7.2217","8.6169","10.106","10.061","9.1756","10.489","9.0484","15.463","14.765","14.807","16.693","23.02"
"7.0306","8.0003","8.8874","9.6877","9.7001","11.798","10.224","19.541","16.275","15.095","16.117","24.178"
"5.0138","6.5865","7.9312","8.9012","9.4626","12.59","11.747","18.926","19.082","16.842","17.561","24.173"
"4.3716","5.3757","6.65","7.8784","8.8032","10.82","11.814","14.806","17.227","17.934","21.338","24.854"
"6.7659","4.9977","5.5731","6.726","7.849","9.2836","10.613","14.7","15.646","16.904","22.081","25.32"
"10.273","7.5766","5.8827","5.9282","6.8205","8.5714","9.5118","13.859","14.82","15.828","21.817","25.997"
"11.327","9.5681","7.6562","6.4137","6.304","7.9263","8.705","13.638","13.984","14.891","21.291","26.761"
"10.24","10.806","9.3857","7.7614","6.7558","7.5672","8.0555","13.122","13.808","14.245","21.056","27.107"
"9.148","9.6214","9.9991","9.1241","7.8579","8.1098","7.8235","12.792","12.988","13.707","20.623","26.726"
"9.7085","9.8275","9.7621","9.5994","8.8783","8.9848","8.3276","14.05","13.345","13.28","20.465","26.827"
"8.533","9.2219","9.6721","9.7087","9.3926","10.372","9.0293","13.358","13.745","13.495","20.688","26.775"
"9.0296","8.8953","9.2317","9.5502","9.5703","11.866","10.515","11.527","12.932","13.477","20.159","26.589"
"7.6514","8.8566","9.054","9.2697","9.4681","10.717","11.23","11.584","11.784","12.723","18.082","26.499"
"7.892","7.5729","8.4974","9.0179","9.2749","9.1048","10.266","14.683","12.434","12.168","15.368","26.121"
"10.127","8.8484","8.1823","8.488","8.945","9.5407","9.5229","15.914","14.703","13.049","14.24","23.527"
"9.0439","9.3515","8.8655","8.495","8.605","9.4909","9.711","15.402","15.094","14.328","15.109","22.607"
"8.6217","8.9452","9.0704","8.8367","8.6399","8.5944","9.193","16.19","15.652","14.974","15.112","22.668"
"8.7935","8.7945","8.923","8.9477","8.8179","8.1528","8.7346","14.571","15.705","15.518","16.003","22.859"
"8.3195","8.7288","8.8365","8.9014","8.8918","7.3215","8.0762","13.003","14.265","15.235","18.806","24.208"
